"SchemaName","TableName","FullName","TableRowCount","LastActivityDate","IsEmpty","LastWeek"
"Aktivitet","__MigrationHistory","Aktivitet.__MigrationHistory","9","","False",
"Aktivitet","AktivitetKnrs","Aktivitet.AktivitetKnrs","0","","True",
"Aktivitet","AktivitetMottakers","Aktivitet.AktivitetMottakers","0","","True",
"Aktivitet","Aktivitets","Aktivitet.Aktivitets","0","","True",
"Aktivitet","AktivitetSmsVannmålerpunktKobling","Aktivitet.AktivitetSmsVannmålerpunktKobling","0","","True",
"Aktivitet","ChangeLogs","Aktivitet.ChangeLogs","0","","True",
"Aktivitet","SmsPrioriterings","Aktivitet.SmsPrioriterings","2","","False",
"Aktivitet","SmsPrioriteringslistes","Aktivitet.SmsPrioriteringslistes","1","","False",
"Aktivitet","SmsTekstMals","Aktivitet.SmsTekstMals","1","","False",
"dbo","Aktivitet","dbo.Aktivitet","231983","","False",
"dbo","AktivitetFilData","dbo.AktivitetFilData","44300","","False",
"dbo","AktivitetForsendelseKnr","dbo.AktivitetForsendelseKnr","0","","True",
"dbo","AktivitetForsendelseKnrDokumentType","dbo.AktivitetForsendelseKnrDokumentType","6","","False",
"dbo","AktivitetForsendelseMal","dbo.AktivitetForsendelseMal","0","","True",
"dbo","AktivitetForsendelseStatus","dbo.AktivitetForsendelseStatus","2","","False",
"dbo","AktivitetKnr","dbo.AktivitetKnr","8155","","False",
"dbo","AktivitetKobletFagobjekt","dbo.AktivitetKobletFagobjekt","0","","True",
"dbo","AktivitetLogg","dbo.AktivitetLogg","31719","","False",
"dbo","AktivitetMal","dbo.AktivitetMal","70","","False",
"dbo","AktivitetMal_AktivitetMal_Klassering","dbo.AktivitetMal_AktivitetMal_Klassering","0","","True",
"dbo","AktivitetMal_Arkivdel","dbo.AktivitetMal_Arkivdel","0","","True",
"dbo","AktivitetMal_DokumentStatus","dbo.AktivitetMal_DokumentStatus","0","","True",
"dbo","AktivitetMal_Journalenhet","dbo.AktivitetMal_Journalenhet","0","","True",
"dbo","AktivitetMal_JournalStatus","dbo.AktivitetMal_JournalStatus","0","","True",
"dbo","AktivitetMal_JournalType","dbo.AktivitetMal_JournalType","0","","True",
"dbo","AktivitetMal_Klassering","dbo.AktivitetMal_Klassering","0","","True",
"dbo","AktivitetMal_KlasseringVerdi","dbo.AktivitetMal_KlasseringVerdi","0","","True",
"dbo","AktivitetMal_Saksstatus","dbo.AktivitetMal_Saksstatus","0","","True",
"dbo","AktivitetMal_Sakstype","dbo.AktivitetMal_Sakstype","0","","True",
"dbo","AktivitetMal_SkjermingOpphorerAksjon","dbo.AktivitetMal_SkjermingOpphorerAksjon","0","","True",
"dbo","AktivitetMal_Tilgangsrestriksjon","dbo.AktivitetMal_Tilgangsrestriksjon","0","","True",
"dbo","AktivitetMalKunde","dbo.AktivitetMalKunde","5","","False",
"dbo","AktivitetMalSpørring","dbo.AktivitetMalSpørring","16","","False",
"dbo","AktivitetMalSQL","dbo.AktivitetMalSQL","9","","False",
"dbo","AktivitetPerson","dbo.AktivitetPerson","0","","True",
"dbo","AktivitetPersonDokument","dbo.AktivitetPersonDokument","0","","True",
"dbo","AktivitetPersonLeveringsmetode","dbo.AktivitetPersonLeveringsmetode","3","","False",
"dbo","AktivitetPersonRolle","dbo.AktivitetPersonRolle","4","","False",
"dbo","AktivitetPurring","dbo.AktivitetPurring","0","","True",
"dbo","AktivitetPurringerKnr","dbo.AktivitetPurringerKnr","0","","True",
"dbo","AktivitetStatus","dbo.AktivitetStatus","7","","False",
"dbo","AktivitetSubType","dbo.AktivitetSubType","13","","False",
"dbo","AktivitetType","dbo.AktivitetType","13","","False",
"dbo","Arbeidsliste","dbo.Arbeidsliste","264","","False",
"dbo","Arbeidsliste_202301","dbo.Arbeidsliste_202301","178","","False",
"dbo","ArbeidslisteLinjer","dbo.ArbeidslisteLinjer","62001","","False",
"dbo","ArbeidslisteLinjer_202301","dbo.ArbeidslisteLinjer_202301","44525","","False",
"dbo","ArbeidslisteLinjerSlam_OLD","dbo.ArbeidslisteLinjerSlam_OLD","0","","True",
"dbo","ArbeidslisteType","dbo.ArbeidslisteType","1","","False",
"dbo","AutomatiskOppgaveAction","dbo.AutomatiskOppgaveAction","4","","False",
"dbo","AvfallStatKnr","dbo.AvfallStatKnr","0","","True",
"dbo","Avtale","dbo.Avtale","110775","","False",
"dbo","Avtale_Eierstatus","dbo.Avtale_Eierstatus","0","","True",
"dbo","Avtale_old","dbo.Avtale_old","0","","True",
"dbo","Avtale_Rute","dbo.Avtale_Rute","0","","True",
"dbo","Avtale_Test","dbo.Avtale_Test","0","","True",
"dbo","AvtaleFakturaStatus","dbo.AvtaleFakturaStatus","3","","False",
"dbo","AvtaleFaktureringstype","dbo.AvtaleFaktureringstype","3","","False",
"dbo","AvtalegiroForsendelse","dbo.AvtalegiroForsendelse","328","","False",
"dbo","AvtalegiroOppdrag","dbo.AvtalegiroOppdrag","328","","False",
"dbo","AvtalegiroTransaksjon","dbo.AvtalegiroTransaksjon","345961","","False",
"dbo","AvtaleKontaktPerson","dbo.AvtaleKontaktPerson","0","","True",
"dbo","AvtaleKontaktPersonRolle","dbo.AvtaleKontaktPersonRolle","3","","False",
"dbo","Avtalelinjer","dbo.Avtalelinjer","1014983","","False",
"dbo","AvtalelinjerLogg","dbo.AvtalelinjerLogg","31746","","False",
"dbo","AvtaleLogg","dbo.AvtaleLogg","31746","","False",
"dbo","AvtalePerson","dbo.AvtalePerson","0","","True",
"dbo","AvtalePersonRolle","dbo.AvtalePersonRolle","1","","False",
"dbo","Avtaletype","dbo.Avtaletype","25","","False",
"dbo","AvvikBehandlingsType","dbo.AvvikBehandlingsType","4","","False",
"dbo","AvvikBrev","dbo.AvvikBrev","3","","False",
"dbo","AvviksType","dbo.AvviksType","103","","False",
"dbo","Betalingsform","dbo.Betalingsform","6","","False",
"dbo","Betalingstype","dbo.Betalingstype","32","","False",
"dbo","Bilder","dbo.Bilder","26435","","False",
"dbo","Bildestørrelse","dbo.Bildestørrelse","2","","False",
"dbo","Bransje","dbo.Bransje","9","","False",
"dbo","bransje_tmp","dbo.bransje_tmp","4","","False",
"dbo","Bruker","dbo.Bruker","51","","False",
"dbo","BrukerLogg","dbo.BrukerLogg","31746","","False",
"dbo","BrukerMineSøk","dbo.BrukerMineSøk","813","","False",
"dbo","BrukerRoller","dbo.BrukerRoller","43","","False",
"dbo","BS_Anlegg","dbo.BS_Anlegg","0","","True",
"dbo","BS_Avvik","dbo.BS_Avvik","0","","True",
"dbo","BS_AvvikGrad","dbo.BS_AvvikGrad","0","","True",
"dbo","BS_AvvikType","dbo.BS_AvvikType","0","","True",
"dbo","BS_Brannklasse","dbo.BS_Brannklasse","0","","True",
"dbo","BS_Bruker","dbo.BS_Bruker","0","","True",
"dbo","BS_Bygning","dbo.BS_Bygning","0","","True",
"dbo","BS_Bygningstatuskode","dbo.BS_Bygningstatuskode","0","","True",
"dbo","BS_Etasje","dbo.BS_Etasje","0","","True",
"dbo","BS_FarligGods","dbo.BS_FarligGods","0","","True",
"dbo","BS_FarligGodsType","dbo.BS_FarligGodsType","0","","True",
"dbo","BS_Frekvens","dbo.BS_Frekvens","0","","True",
"dbo","BS_Gruppe","dbo.BS_Gruppe","0","","True",
"dbo","BS_Innstillinger","dbo.BS_Innstillinger","1","","False",
"dbo","BS_Konstruksjon","dbo.BS_Konstruksjon","0","","True",
"dbo","BS_KonstruksjonType","dbo.BS_KonstruksjonType","0","","True",
"dbo","BS_Lovtekst","dbo.BS_Lovtekst","0","","True",
"dbo","BS_Objekt","dbo.BS_Objekt","0","","True",
"dbo","BS_ObjektGeometry","dbo.BS_ObjektGeometry","0","","True",
"dbo","BS_ObjektPerson","dbo.BS_ObjektPerson","0","","True",
"dbo","BS_Oppgave","dbo.BS_Oppgave","0","","True",
"dbo","BS_Ordre","dbo.BS_Ordre","0","","True",
"dbo","BS_PersonFunksjon","dbo.BS_PersonFunksjon","0","","True",
"dbo","BS_Risikoklasse","dbo.BS_Risikoklasse","0","","True",
"dbo","BS_Skiller","dbo.BS_Skiller","0","","True",
"dbo","BS_SkillerType","dbo.BS_SkillerType","0","","True",
"dbo","BS_Tilknytning","dbo.BS_Tilknytning","0","","True",
"dbo","BS_Type","dbo.BS_Type","0","","True",
"dbo","BS_TypeAnlegg","dbo.BS_TypeAnlegg","0","","True",
"dbo","BS_TypeGruppe","dbo.BS_TypeGruppe","0","","True",
"dbo","BYGNINGSGEOMETRI","dbo.BYGNINGSGEOMETRI","88031","","False",
"dbo","BygningsType","dbo.BygningsType","164","","False",
"dbo","CubitInnfil","dbo.CubitInnfil","0","","True",
"dbo","Dager","dbo.Dager","7","","False",
"dbo","DbModus","dbo.DbModus","0","","True",
"dbo","DbVersjon","dbo.DbVersjon","1","","False",
"dbo","DigitaleDokumenter","dbo.DigitaleDokumenter","0","","True",
"dbo","Dimensjoner","dbo.Dimensjoner","0","","True",
"dbo","Direktemelding","dbo.Direktemelding","1078","","False",
"dbo","Eiendom","dbo.Eiendom","110096","","False",
"dbo","EiendomGeometry","dbo.EiendomGeometry","99938","","False",
"dbo","EiendomLogg","dbo.EiendomLogg","31748","","False",
"dbo","EiendomsForhold","dbo.EiendomsForhold","1","","False",
"dbo","EiendomsType","dbo.EiendomsType","3","","False",
"dbo","EnhetsType","dbo.EnhetsType","4","","False",
"dbo","Eskatt_Arbeidsliste","dbo.Eskatt_Arbeidsliste","0","","True",
"dbo","Eskatt_Arbeidslistetype","dbo.Eskatt_Arbeidslistetype","5","","False",
"dbo","Eskatt_Arsak","dbo.Eskatt_Arsak","0","","True",
"dbo","Eskatt_Bilder","dbo.Eskatt_Bilder","0","","True",
"dbo","Eskatt_Boenhet","dbo.Eskatt_Boenhet","0","","True",
"dbo","Eskatt_BoenhetType","dbo.Eskatt_BoenhetType","3","","False",
"dbo","Eskatt_BrukAvGrunn","dbo.Eskatt_BrukAvGrunn","0","","True",
"dbo","Eskatt_Bygningstatuskoder","dbo.Eskatt_Bygningstatuskoder","12","","False",
"dbo","Eskatt_Eiendomsskatteliste","dbo.Eskatt_Eiendomsskatteliste","0","","True",
"dbo","Eskatt_Etasjefaktor","dbo.Eskatt_Etasjefaktor","0","","True",
"dbo","Eskatt_Etasjenummerfaktor","dbo.Eskatt_Etasjenummerfaktor","0","","True",
"dbo","Eskatt_Etasjetyper","dbo.Eskatt_Etasjetyper","5","","False",
"dbo","Eskatt_Formuesgrunnlag","dbo.Eskatt_Formuesgrunnlag","0","","True",
"dbo","Eskatt_Formuesgrunnlag_Bygningsnummer","dbo.Eskatt_Formuesgrunnlag_Bygningsnummer","0","","True",
"dbo","Eskatt_Formuesgrunnlag_Filkilde","dbo.Eskatt_Formuesgrunnlag_Filkilde","2","","False",
"dbo","Eskatt_Formuesgrunnlag_Knr","dbo.Eskatt_Formuesgrunnlag_Knr","0","","True",
"dbo","Eskatt_Formuesgrunnlag_Linjer","dbo.Eskatt_Formuesgrunnlag_Linjer","0","","True",
"dbo","Eskatt_Formuesgrunnlag_Status","dbo.Eskatt_Formuesgrunnlag_Status","25","","False",
"dbo","Eskatt_Formusegrunnlag_Behandlingsstatus","dbo.Eskatt_Formusegrunnlag_Behandlingsstatus","3","","False",
"dbo","Eskatt_Forsendelse","dbo.Eskatt_Forsendelse","0","","True",
"dbo","Eskatt_ForsendelseDokumenter","dbo.Eskatt_ForsendelseDokumenter","0","","True",
"dbo","Eskatt_ForsendelseDokumentType","dbo.Eskatt_ForsendelseDokumentType","3","","False",
"dbo","Eskatt_ForsendelseKnr","dbo.Eskatt_ForsendelseKnr","0","","True",
"dbo","Eskatt_ForsendelseMottakere","dbo.Eskatt_ForsendelseMottakere","0","","True",
"dbo","Eskatt_ForsendelseMottakereLeveringsmetode","dbo.Eskatt_ForsendelseMottakereLeveringsmetode","3","","False",
"dbo","Eskatt_ForsendelseStatus","dbo.Eskatt_ForsendelseStatus","2","","False",
"dbo","Eskatt_Fraseliste","dbo.Eskatt_Fraseliste","0","","True",
"dbo","Eskatt_FraselisteType","dbo.Eskatt_FraselisteType","2","","False",
"dbo","Eskatt_Fritak","dbo.Eskatt_Fritak","14","","False",
"dbo","Eskatt_GebyrKnr","dbo.Eskatt_GebyrKnr","0","","True",
"dbo","Eskatt_Import_Formuesgrunnlag","dbo.Eskatt_Import_Formuesgrunnlag","0","","True",
"dbo","Eskatt_Import_Formuesgrunnlag_Detalj","dbo.Eskatt_Import_Formuesgrunnlag_Detalj","0","","True",
"dbo","Eskatt_Kategori","dbo.Eskatt_Kategori","7","","False",
"dbo","Eskatt_Klage","dbo.Eskatt_Klage","0","","True",
"dbo","Eskatt_Klage_BehandlesAv","dbo.Eskatt_Klage_BehandlesAv","0","","True",
"dbo","Eskatt_Klage_Liste","dbo.Eskatt_Klage_Liste","0","","True",
"dbo","Eskatt_Klage_Logg","dbo.Eskatt_Klage_Logg","0","","True",
"dbo","Eskatt_Klage_Opphav","dbo.Eskatt_Klage_Opphav","0","","True",
"dbo","Eskatt_Klage_Status","dbo.Eskatt_Klage_Status","0","","True",
"dbo","Eskatt_Klage_Takstskjema","dbo.Eskatt_Klage_Takstskjema","0","","True",
"dbo","Eskatt_Klage_Type","dbo.Eskatt_Klage_Type","0","","True",
"dbo","Eskatt_Klage_Type_Klagetype","dbo.Eskatt_Klage_Type_Klagetype","3","","False",
"dbo","Eskatt_Klage_VedtakStatus","dbo.Eskatt_Klage_VedtakStatus","0","","True",
"dbo","Eskatt_Korreksjoner","dbo.Eskatt_Korreksjoner","0","","True",
"dbo","Eskatt_Oppgave","dbo.Eskatt_Oppgave","0","","True",
"dbo","Eskatt_Oppgavekategori","dbo.Eskatt_Oppgavekategori","0","","True",
"dbo","Eskatt_Oppgaveprioritet","dbo.Eskatt_Oppgaveprioritet","0","","True",
"dbo","Eskatt_Oppgavestatus","dbo.Eskatt_Oppgavestatus","0","","True",
"dbo","Eskatt_Oppgavetype","dbo.Eskatt_Oppgavetype","0","","True",
"dbo","Eskatt_Postkasse","dbo.Eskatt_Postkasse","0","","True",
"dbo","Eskatt_Rapport","dbo.Eskatt_Rapport","0","","True",
"dbo","Eskatt_Rapporttype","dbo.Eskatt_Rapporttype","4","","False",
"dbo","Eskatt_Sak","dbo.Eskatt_Sak","0","","True",
"dbo","Eskatt_Sakstype","dbo.Eskatt_Sakstype","0","","True",
"dbo","Eskatt_Satser","dbo.Eskatt_Satser","8","","False",
"dbo","Eskatt_Skatteliste","dbo.Eskatt_Skatteliste","0","","True",
"dbo","Eskatt_Skatteseddelliste","dbo.Eskatt_Skatteseddelliste","0","","True",
"dbo","Eskatt_Skatteseddelliste_Arlig","dbo.Eskatt_Skatteseddelliste_Arlig","0","","True",
"dbo","Eskatt_Skatteseddelliste_Arlig_Avtale","dbo.Eskatt_Skatteseddelliste_Arlig_Avtale","0","","True",
"dbo","Eskatt_Takseringsfirma","dbo.Eskatt_Takseringsfirma","0","","True",
"dbo","Eskatt_Takstenhet","dbo.Eskatt_Takstenhet","0","","True",
"dbo","Eskatt_Takstenhet_Taksttype","dbo.Eskatt_Takstenhet_Taksttype","0","","True",
"dbo","Eskatt_Takstenhet_Taksttype_AarligUtregning","dbo.Eskatt_Takstenhet_Taksttype_AarligUtregning","0","","True",
"dbo","Eskatt_TakstenhetType","dbo.Eskatt_TakstenhetType","6","","False",
"dbo","ESkatt_TakstenhetUtregning","dbo.ESkatt_TakstenhetUtregning","0","","True",
"dbo","Eskatt_TakstgruppeBygningstype","dbo.Eskatt_TakstgruppeBygningstype","0","","True",
"dbo","Eskatt_Takstgrupper","dbo.Eskatt_Takstgrupper","0","","True",
"dbo","Eskatt_TakstKnr","dbo.Eskatt_TakstKnr","0","","True",
"dbo","Eskatt_Takstmann","dbo.Eskatt_Takstmann","0","","True",
"dbo","Eskatt_Takstobjekt","dbo.Eskatt_Takstobjekt","0","","True",
"dbo","Eskatt_TakstobjektArealType","dbo.Eskatt_TakstobjektArealType","7","","False",
"dbo","Eskatt_TakstobjektType","dbo.Eskatt_TakstobjektType","4","","False",
"dbo","Eskatt_Takstskjema","dbo.Eskatt_Takstskjema","0","","True",
"dbo","Eskatt_Takstskjema_BefaringKontaktetType","dbo.Eskatt_Takstskjema_BefaringKontaktetType","3","","False",
"dbo","Eskatt_Takstskjema_Taksttype","dbo.Eskatt_Takstskjema_Taksttype","0","","True",
"dbo","Eskatt_Takstskjema_Taksttype_AarligUtregning","dbo.Eskatt_Takstskjema_Taksttype_AarligUtregning","0","","True",
"dbo","Eskatt_TakstskjemaArbeidslisteLogg","dbo.Eskatt_TakstskjemaArbeidslisteLogg","0","","True",
"dbo","Eskatt_TakstskjemaLogg","dbo.Eskatt_TakstskjemaLogg","0","","True",
"dbo","Eskatt_TakstskjemaTakstmannLogg","dbo.Eskatt_TakstskjemaTakstmannLogg","0","","True",
"dbo","ESkatt_TakstskjemaUtregning","dbo.ESkatt_TakstskjemaUtregning","0","","True",
"dbo","Eskatt_Takststatus","dbo.Eskatt_Takststatus","14","","False",
"dbo","Eskatt_Takststatustype","dbo.Eskatt_Takststatustype","5","","False",
"dbo","Eskatt_Taksttype","dbo.Eskatt_Taksttype","4","","False",
"dbo","Eskatt_Taksttype_AppGruppe","dbo.Eskatt_Taksttype_AppGruppe","3","","False",
"dbo","Eskatt_Tmp_Bygning","dbo.Eskatt_Tmp_Bygning","0","","True",
"dbo","Eskatt_Tmp_Etasje_Boenhet","dbo.Eskatt_Tmp_Etasje_Boenhet","0","","True",
"dbo","ESkatt_Tmp_Matrikkelenhet","dbo.ESkatt_Tmp_Matrikkelenhet","0","","True",
"dbo","fadi_avtaler_med_fiktiv_terminliste","dbo.fadi_avtaler_med_fiktiv_terminliste","63","","False",
"dbo","fadi_delete_backup","dbo.fadi_delete_backup","12499","","False",
"dbo","Faktura","dbo.Faktura","1661190","","False",
"dbo","FakturaAvtaletype","dbo.FakturaAvtaletype","508142","","False",
"dbo","Fakturablankett","dbo.Fakturablankett","6","","False",
"dbo","FakturablankettType","dbo.FakturablankettType","4","","False",
"dbo","FakturadistribusjonKvittering","dbo.FakturadistribusjonKvittering","7724","","False",
"dbo","FakturadistribusjonKvitteringFaktura","dbo.FakturadistribusjonKvitteringFaktura","747540","","False",
"dbo","FakturadistribusjonKvitteringLog","dbo.FakturadistribusjonKvitteringLog","747614","","False",
"dbo","FakturaEiendom","dbo.FakturaEiendom","1645139","","False",
"dbo","Fakturagruppe","dbo.Fakturagruppe","12","","False",
"dbo","FakturaKnr","dbo.FakturaKnr","27546","","False",
"dbo","FakturaKunde","dbo.FakturaKunde","16050","","False",
"dbo","Fakturalinjer","dbo.Fakturalinjer","4026708","","False",
"dbo","Fakturamelding","dbo.Fakturamelding","1","","False",
"dbo","FakturameldingAlle","dbo.FakturameldingAlle","0","","True",
"dbo","FakturameldingTekstEndring","dbo.FakturameldingTekstEndring","0","","True",
"dbo","FakturameldingTekstGrunnlag","dbo.FakturameldingTekstGrunnlag","0","","True",
"dbo","FakturameldingTekstHenvisning","dbo.FakturameldingTekstHenvisning","0","","True",
"dbo","FakturaStatus","dbo.FakturaStatus","3","","False",
"dbo","Fakturatype","dbo.Fakturatype","3","","False",
"dbo","FakturaURL","dbo.FakturaURL","0","","True",
"dbo","FakturaVare","dbo.FakturaVare","72292794","","False",
"dbo","FakturaVaregruppe","dbo.FakturaVaregruppe","220613","","False",
"dbo","FakturaVaretype","dbo.FakturaVaretype","448322","","False",
"dbo","FaktureringsMetode","dbo.FaktureringsMetode","7","","False",
"dbo","Fargepalett","dbo.Fargepalett","96","","False",
"dbo","FE_TransportørPris","dbo.FE_TransportørPris","578964","","False",
"dbo","FE_TransportørPris_202301","dbo.FE_TransportørPris_202301","578964","","False",
"dbo","FE_TransportørPrisAvvik","dbo.FE_TransportørPrisAvvik","11","","False",
"dbo","FE_TransportørPrisServiceavtale","dbo.FE_TransportørPrisServiceavtale","0","","True",
"dbo","FE_TransportørPrisServiceavtale_202301","dbo.FE_TransportørPrisServiceavtale_202301","0","","True",
"dbo","FireAtten_Procasso_Eiendom","dbo.FireAtten_Procasso_Eiendom","0","","True",
"dbo","FireAtten_Procasso_Garantist","dbo.FireAtten_Procasso_Garantist","0","","True",
"dbo","FireAtten_Procasso_Output","dbo.FireAtten_Procasso_Output","0","","True",
"dbo","FireAtten_Procasso_Sak","dbo.FireAtten_Procasso_Sak","0","","True",
"dbo","FireAtten_Procasso_Transaksjon","dbo.FireAtten_Procasso_Transaksjon","0","","True",
"dbo","FT_Anlegg","dbo.FT_Anlegg","0","","True",
"dbo","FT_Arbeidsgruppe","dbo.FT_Arbeidsgruppe","0","","True",
"dbo","FT_Avtale","dbo.FT_Avtale","1","","False",
"dbo","FT_Avvik","dbo.FT_Avvik","4","","False",
"dbo","FT_Avvik_Bilder","dbo.FT_Avvik_Bilder","0","","True",
"dbo","FT_AvvikGrad","dbo.FT_AvvikGrad","1","","False",
"dbo","FT_AvvikKategori","dbo.FT_AvvikKategori","0","","True",
"dbo","FT_Avvikskrav","dbo.FT_Avvikskrav","0","","True",
"dbo","FT_AvvikType","dbo.FT_AvvikType","0","","True",
"dbo","FT_Brannsikring","dbo.FT_Brannsikring","0","","True",
"dbo","FT_BrannsikringType","dbo.FT_BrannsikringType","0","","True",
"dbo","FT_Brenseltype","dbo.FT_Brenseltype","0","","True",
"dbo","FT_Bruker","dbo.FT_Bruker","0","","True",
"dbo","FT_BrukerLogg","dbo.FT_BrukerLogg","31718","","False",
"dbo","FT_Bydel","dbo.FT_Bydel","0","","True",
"dbo","FT_Dimensjon","dbo.FT_Dimensjon","0","","True",
"dbo","FT_Distrikt","dbo.FT_Distrikt","0","","True",
"dbo","FT_Etasje","dbo.FT_Etasje","0","","True",
"dbo","FT_Etasjetype","dbo.FT_Etasjetype","0","","True",
"dbo","FT_FabrikatIldsted","dbo.FT_FabrikatIldsted","0","","True",
"dbo","FT_FeiesFra","dbo.FT_FeiesFra","0","","True",
"dbo","FT_Frekvens","dbo.FT_Frekvens","0","","True",
"dbo","FT_Gruppe","dbo.FT_Gruppe","0","","True",
"dbo","FT_Ildsted","dbo.FT_Ildsted","0","","True",
"dbo","FT_Ildsted_Fyringsforbud","dbo.FT_Ildsted_Fyringsforbud","0","","True",
"dbo","FT_Leilighet","dbo.FT_Leilighet","0","","True",
"dbo","FT_LeilighetKoblingSkorstein","dbo.FT_LeilighetKoblingSkorstein","0","","True",
"dbo","FT_LeilighetLogg","dbo.FT_LeilighetLogg","31718","","False",
"dbo","FT_Lovtekst","dbo.FT_Lovtekst","0","","True",
"dbo","FT_Måneder","dbo.FT_Måneder","0","","True",
"dbo","FT_Objekt","dbo.FT_Objekt","0","","True",
"dbo","FT_Ordre","dbo.FT_Ordre","0","","True",
"dbo","FT_Ordrelinje","dbo.FT_Ordrelinje","0","","True",
"dbo","FT_Ordretype","dbo.FT_Ordretype","2","","False",
"dbo","FT_PlasseringIldsted","dbo.FT_PlasseringIldsted","0","","True",
"dbo","FT_Rute","dbo.FT_Rute","0","","True",
"dbo","FT_Skorstein","dbo.FT_Skorstein","0","","True",
"dbo","FT_Skorstein_Fyringsforbud","dbo.FT_Skorstein_Fyringsforbud","0","","True",
"dbo","FT_Skorstein_Leilighet","dbo.FT_Skorstein_Leilighet","0","","True",
"dbo","FT_Skorstein_Rehab","dbo.FT_Skorstein_Rehab","0","","True",
"dbo","FT_Skorstein_Rehab_Kode","dbo.FT_Skorstein_Rehab_Kode","45","","False",
"dbo","FT_Skorstein_Rehab_Kode_Type","dbo.FT_Skorstein_Rehab_Kode_Type","1","","False",
"dbo","FT_Skorstein_SkorsteinBrann","dbo.FT_Skorstein_SkorsteinBrann","0","","True",
"dbo","FT_SkorsteinGeometry","dbo.FT_SkorsteinGeometry","0","","True",
"dbo","FT_SkorsteinLogg","dbo.FT_SkorsteinLogg","31718","","False",
"dbo","FT_SlettetTekst","dbo.FT_SlettetTekst","1","","False",
"dbo","FT_Sotmengde","dbo.FT_Sotmengde","0","","True",
"dbo","FT_Statistikk","dbo.FT_Statistikk","0","","True",
"dbo","FT_StatusTekst","dbo.FT_StatusTekst","0","","True",
"dbo","FT_Temp_Sekvensnr","dbo.FT_Temp_Sekvensnr","0","","True",
"dbo","FT_Tilsynsgruppe","dbo.FT_Tilsynsgruppe","0","","True",
"dbo","FT_TypeAnlegg","dbo.FT_TypeAnlegg","0","","True",
"dbo","FT_TypeAnleggKategori","dbo.FT_TypeAnleggKategori","3","","False",
"dbo","FT_TypeIldsted","dbo.FT_TypeIldsted","0","","True",
"dbo","FT_TypeKontroll","dbo.FT_TypeKontroll","0","","True",
"dbo","FT_TypeSkorstein","dbo.FT_TypeSkorstein","0","","True",
"dbo","FT_TypeTilbakemelding","dbo.FT_TypeTilbakemelding","0","","True",
"dbo","FT_Utsatt_Gruppe","dbo.FT_Utsatt_Gruppe","0","","True",
"dbo","FT_Utsatt_Seksjon","dbo.FT_Utsatt_Seksjon","0","","True",
"dbo","FT_Utsatt_Tiltak","dbo.FT_Utsatt_Tiltak","0","","True",
"dbo","FT_Utsatt_UtsatteGrupper","dbo.FT_Utsatt_UtsatteGrupper","0","","True",
"dbo","FT_UttakAvSot","dbo.FT_UttakAvSot","0","","True",
"dbo","Gate","dbo.Gate","4736","","False",
"dbo","GatePostnummer","dbo.GatePostnummer","94629","","False",
"dbo","GMapNETcache","dbo.GMapNETcache","505610","","False",
"dbo","HIS_Ordre","dbo.HIS_Ordre","0","","True",
"dbo","HIS_Ordrelinjer","dbo.HIS_Ordrelinjer","0","","True",
"dbo","HIS_OrdrelinjerDetalj","dbo.HIS_OrdrelinjerDetalj","0","","True",
"dbo","Ikon","dbo.Ikon","2116","","False",
"dbo","Import_ScaleIT","dbo.Import_ScaleIT","0","","True",
"dbo","Import_Visma_Grunnlag","dbo.Import_Visma_Grunnlag","0","","True",
"dbo","InnstillingOppdragsgiver","dbo.InnstillingOppdragsgiver","631","","False",
"dbo","InnstillingSystem","dbo.InnstillingSystem","1051","","False",
"dbo","Interim","dbo.Interim","3533","","False",
"dbo","InterimOverfortFraType","dbo.InterimOverfortFraType","3","","False",
"dbo","InterimOverforTilType","dbo.InterimOverforTilType","4","","False",
"dbo","Interimtype","dbo.Interimtype","2","","False",
"dbo","Internkunde","dbo.Internkunde","0","","True",
"dbo","Internkunderessurs","dbo.Internkunderessurs","0","","True",
"dbo","Kart_ClusterOmrade","dbo.Kart_ClusterOmrade","0","","True",
"dbo","Kart_ClusterOmrade_Eiendom","dbo.Kart_ClusterOmrade_Eiendom","0","","True",
"dbo","Kart_ClusterOmradeEiendomCount","dbo.Kart_ClusterOmradeEiendomCount","0","","True",
"dbo","Kart_ClusterOmradeType","dbo.Kart_ClusterOmradeType","0","","True",
"dbo","Kart_ClusterOmradeType_ZoomNiva","dbo.Kart_ClusterOmradeType_ZoomNiva","0","","True",
"dbo","Kart_Kartlag","dbo.Kart_Kartlag","37","","False",
"dbo","Kart_KartlagBrukerInnstilling","dbo.Kart_KartlagBrukerInnstilling","0","","True",
"dbo","Kart_KartlagModulBrukerInnstilling","dbo.Kart_KartlagModulBrukerInnstilling","0","","True",
"dbo","Kart_Symbol","dbo.Kart_Symbol","6","","False",
"dbo","Kart_Tegnforklaring","dbo.Kart_Tegnforklaring","10","","False",
"dbo","KobGrpFE","dbo.KobGrpFE","0","","True",
"dbo","KobGrpRE","dbo.KobGrpRE","0","","True",
"dbo","KobGrpSL","dbo.KobGrpSL","0","","True",
"dbo","KobGrpVA","dbo.KobGrpVA","0","","True",
"dbo","Kommune","dbo.Kommune","20","","False",
"dbo","Konteringsregler","dbo.Konteringsregler","1","","False",
"dbo","Kontoart","dbo.Kontoart","3","","False",
"dbo","Kontoplan","dbo.Kontoplan","74","","False",
